Unnamed: 0,TV,Radio,Newspaper,Sales
-1.7234120963168802,0.9698522664314473,0.9815224720944642,1.8239788289929153,1.5520531300050828
-1.7060913717307808,-1.1973762276801814,1.0828078125004696,0.690583448684433,-0.6960461112279063
-1.6887706471446815,-1.5161549878593166,1.5284633102868943,1.828681714388386,-0.9074058689506658
-1.6714499225585822,0.05204968217943215,1.2178549330418105,1.3207700916775311,0.8603302865487782
-1.654129197972483,0.3941821976830461,-0.8416136552136361,1.3160672062820602,-0.21568302549436164
-1.6368084733863837,-1.6154084479883513,1.7310339910989057,2.0967461819302264,-1.3109108609668434
-1.6194877488002843,-1.0455768180710694,0.6439046707411122,-0.32523979673727743,-0.4270427832171212
-1.602167024214185,-0.31343658864866036,-0.24740632483173663,-0.8848831587983125,-0.15803945520633647
-1.5848462996280859,-1.6165761357545751,-1.4290686295684685,-1.3833890107182258,-1.772059423271046
-1.5675255750419865,0.6160428732655943,-1.3953068494331333,-0.43340616083310773,-0.6576170643692228
-1.5502048504558872,-0.9451556701758109,-1.1792314565669881,-0.2923195989689813,-1.0419075329560585
-1.5328841258697878,0.7900283504329608,0.04969734035921297,-1.2423024488540992,0.6489705288260184
-1.5155634012836885,-1.4390875952885367,0.7992088593636544,1.6687836109423764,-0.9266203923800078
-1.4982426766975894,-0.5785017115814943,-1.0576890480797814,-1.0918101161990312,-0.8305477752332989
-1.48092195211149,0.6662534472132234,0.6506570267681794,0.7329094172436709,0.9564029036954872
-1.4636012275253907,0.564664611551741,1.6500057187741013,1.0574085095311616,1.6096967002931075
-1.4462805029392913,-0.9253049781500039,0.9004941997696599,2.972658586836678,-0.2925411192117288
-1.428959778353192,1.5688760905043273,1.1030648805816712,1.193792185999817,1.9939871688799433
-1.4116390537670929,-0.9089573494228688,-0.1866351205881334,-0.5697898373017632,-0.5231154003638301
-1.3943183291809935,0.0030067959980268925,0.04294498433214584,-0.5321667541379962,0.11096387280444857
-1.3769976045948942,0.8332327977832467,0.29953451336069337,1.080922936508516,0.7642576694020693
-1.3596768800087948,1.0550934733657948,-1.2264979487564576,-0.32523979673727743,-0.2925411192117288
-1.3423561554226957,-1.5628624985082742,-0.49724349783321714,0.9022132914806227,-1.618343235836312
-1.3250354308365964,0.9488338866394166,-0.4297199375625469,-0.19826189105956368,0.2838945836685247
-1.307714706250497,-0.9895278052923205,-0.7200712467264295,-0.5697898373017632,-0.8305477752332989
-1.2903939816643977,1.3528538537528987,-1.33453564518953,-0.5133552125561127,-0.38861373635843777
-1.2730732570782983,-0.04837146571582644,0.40757220979376607,-0.8378543048436036,0.18782196652181576
-1.2557525324921992,1.086621043053841,-0.4432246496166809,-0.3534571091101028,0.3607526773858919
-1.2384318079060999,1.188209878715324,0.2590203771982913,-0.3534571091101028,0.937188380266145
-1.2211110833200005,-0.8926097206957337,-0.49049114180615017,0.4883593766791849,-0.6768315877985646
-1.2037903587339012,1.70316018362008,0.3400486495230957,0.6012286261704863,1.4175514659996897
-1.1864696341478018,-0.3986777955830078,-0.3959581574272117,0.38489589797882573,-0.4078282597877795
-1.1691489095617027,-0.5820047748801661,-1.4695827657308709,-0.01955224603167015,-0.8497622986626406
-1.1518281849756034,1.3843814234409455,-0.2203969007234686,-1.4163092084865219,0.6489705288260184
-1.134507460389504,-0.5995200913735251,-1.476335121757938,-1.0824043454080892,-0.8689768220919823
-1.1171867358034047,1.6774710527631536,-1.2940215090271279,-1.0306726060579097,-0.23489754892370335
-1.0998660112173053,1.3995613644018563,1.3866638337184864,-1.1952735948993904,2.186132403173361
-1.0825452866312062,-0.8447345222805521,1.7647957712342408,0.7188007610572583,0.1301783962337903
-1.0652245620451068,-1.2137238564073167,0.23201095309002298,0.22029490913734487,-0.7536896815159317
-1.0479038374590075,0.9453308233407447,0.9747701160673975,0.07450546187774748,1.4367659894290317
